generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1782490873-KZEaB1v1Hukgkog2KnoG,2026-06-26 16:21:12.879,0.000663,,,,0,1687,161,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1463,968,,menara-sunnah
gen-1782490871-5i1EhIfsevGVnsMQYx7S,2026-06-26 16:21:10.713,0.000772,,,,0,1684,234,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1547,850,,menara-sunnah
gen-1782490869-DaUXoqY2nencv7y4xkpg,2026-06-26 16:21:09.194,0.000494,,,,0,1685,49,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,952,777,,menara-sunnah
gen-1782490866-cTlfyhmX9C8Ml2YSBl5P,2026-06-26 16:21:06.084,0.000953,,,,0,1712,350,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1906,864,,menara-sunnah
gen-1782490864-93XPdbvoKtUxS2OOvv7s,2026-06-26 16:21:04.371,0.000634,,,,0,1685,142,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1152,782,,menara-sunnah
gen-1782490861-2FbrrPVIt7GtJgMpYM4x,2026-06-26 16:21:01.731,0.000783,,,,0,1683,242,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,2033,1387,,menara-sunnah
gen-1782490859-LIRS1Srez6eQor3bRHI2,2026-06-26 16:20:59.026,0.000928,,,,0,1686,338,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1594,763,,menara-sunnah
gen-1782490856-H42hUmi4XWywbWb8rA31,2026-06-26 16:20:56.740,0.000927,,,,0,1688,337,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1706,830,,menara-sunnah
gen-1782490854-9N3wGBTDtYSUKtmsTcDr,2026-06-26 16:20:54.461,0.000935,,,,0,1696,341,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1714,845,,menara-sunnah
gen-1782490852-SmfUa5gy4pJmmp007iJR,2026-06-26 16:20:52.561,0.000643,,,,0,1680,149,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1355,904,,menara-sunnah
gen-1782490850-o0FPgS7V0dhT5BVgb7Lw,2026-06-26 16:20:50.576,0.0008,,,,0,1689,252,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1422,753,,menara-sunnah
gen-1782490849-ZuNppnFKX0uAg01vaOXi,2026-06-26 16:20:48.790,0.000635,,,,0,1679,144,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1239,893,,menara-sunnah
gen-1782490847-zMYgaOlwgBVPXJ2YvkgD,2026-06-26 16:20:46.951,0.000657,,,,0,1680,158,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1264,1230,,menara-sunnah
gen-1782490845-1N48DyZTGK8BsLtD7BUt,2026-06-26 16:20:44.901,0.000629,,,,0,1671,141,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1473,1036,,menara-sunnah
gen-1782490843-Kw7dF8XB4ZlhMpxySjzC,2026-06-26 16:20:42.920,0.00078,,,,0,1686,239,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1406,864,,menara-sunnah
gen-1782490841-rl4RZfUpKjsI6cCfIEZN,2026-06-26 16:20:40.829,0.000801,,,,0,1687,253,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1506,803,,menara-sunnah
gen-1782490839-UIaS7Zs8h1Nl29B2LnPk,2026-06-26 16:20:38.897,0.000647,,,,0,1679,152,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1348,919,,menara-sunnah
gen-1782490837-4UlKepEL8pqMdtL6ToSR,2026-06-26 16:20:37.118,0.000634,,,,0,1679,143,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1198,837,,menara-sunnah
gen-1782490835-oDxKz1Sh3zKQPCkBAHIf,2026-06-26 16:20:35.543,0.000478,,,,0,1674,40,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1023,833,,menara-sunnah
gen-1782490833-3sPG8SNfOLTMJn4IHGLG,2026-06-26 16:20:33.471,0.000661,,,,0,1685,160,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1540,999,,menara-sunnah
gen-1782490831-pnqagITcYMsKR10XDNIY,2026-06-26 16:20:31.540,0.000625,,,,0,1674,138,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1374,1035,,menara-sunnah
gen-1782490830-tmc8d2l28602weCMNNmX,2026-06-26 16:20:29.738,0.000635,,,,0,1673,145,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1219,847,,menara-sunnah
gen-1782490827-4UmmY8VHCOrgWUT2XZeE,2026-06-26 16:20:26.928,0.000785,,,,0,1684,243,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1890,1082,,menara-sunnah
gen-1782490825-QrNA5PZiGFJhHECfyPRX,2026-06-26 16:20:25.076,0.000643,,,,0,1679,149,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1265,847,,menara-sunnah
gen-1782490823-da2YwgtnJnTfMxiH93mv,2026-06-26 16:20:23.512,0.000482,,,,0,1678,42,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,946,799,,menara-sunnah
gen-1782490821-5rqPFEPg1EDUevj2HHWh,2026-06-26 16:20:21.173,0.00064,,,,0,1681,147,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1772,887,,menara-sunnah
gen-1782490819-63ofIhk2C9h6jzMusrSc,2026-06-26 16:20:18.759,0.000638,,,,0,1676,146,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1473,1025,,menara-sunnah
gen-1782490816-tA8Bpm2ylufP2WxP063j,2026-06-26 16:20:16.435,0.000931,,,,0,1696,338,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1727,933,,menara-sunnah
gen-1782490814-7BPVEbKBKZyFsDqY64wA,2026-06-26 16:20:14.601,0.000625,,,,0,1684,136,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1257,814,,menara-sunnah
gen-1782490813-KSh9UCPDi5Sx1Hd2yap9,2026-06-26 16:20:12.887,0.000639,,,,0,1674,147,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1131,729,,menara-sunnah
gen-1782490811-ObkyKPnrFpRXdbxJp6gc,2026-06-26 16:20:11.230,0.000478,,,,0,1673,40,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1085,910,,menara-sunnah
gen-1782490808-mpXCcd6OwuNvu0KniOvx,2026-06-26 16:20:08.341,0.000947,,,,0,1700,348,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1587,734,,menara-sunnah
gen-1782490806-oSznKkbGefDag57lBubL,2026-06-26 16:20:06.386,0.000779,,,,0,1684,239,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1361,773,,menara-sunnah
gen-1782490804-DacuBMKyGtZPM25eufuj,2026-06-26 16:20:04.371,0.000658,,,,0,1675,160,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1467,995,,menara-sunnah
gen-1782490802-pj69rpVRpXaf8bLgfSjY,2026-06-26 16:20:02.662,0.000641,,,,0,1679,148,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1168,737,,menara-sunnah
gen-1782490801-3FzLMUPMiQAOCgxvEfGM,2026-06-26 16:20:00.914,0.000636,,,,0,1674,145,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1195,765,,menara-sunnah
gen-1782490799-W199k3KcKDDx8kFTYoz6,2026-06-26 16:19:59.124,0.000634,,,,0,1675,144,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1226,804,,menara-sunnah
gen-1782490797-gUAP7JlRTLVCF8lezrHz,2026-06-26 16:19:57.319,0.000628,,,,0,1675,140,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1235,839,,menara-sunnah
gen-1782490795-L3M14LFIRJt67m9nw5rD,2026-06-26 16:19:54.786,0.000767,,,,0,1679,232,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1303,781,,menara-sunnah
gen-1782490792-Mm6KGNcDs7mIacPJWxsP,2026-06-26 16:19:52.643,0.000781,,,,0,1699,238,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1594,875,,menara-sunnah
gen-1782490790-9253sRvm6m3CfKPhkVeV,2026-06-26 16:19:50.189,0.001116,,,,0,1687,91,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1906,1262,,menara-sunnah
gen-1782490787-7iZGx1KUqqbFIigWiK0v,2026-06-26 16:19:47.419,0.001541,,,,0,1684,233,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2204,1114,,menara-sunnah
gen-1782490785-d4dcrdWFQ5T6vpJfTXiC,2026-06-26 16:19:45.388,0.000935,,,,0,1685,31,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1456,1161,,menara-sunnah
gen-1782490783-JdtVQ5OG6j5hw3MS5eXQ,2026-06-26 16:19:42.809,0.001459,,,,0,1712,201,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1988,1404,,menara-sunnah
gen-1782490769-esa8tEpfz8xNw7KCVLWJ,2026-06-26 16:19:28.974,0.000809,,,,0,1084,89,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2166,1737,,menara-sunnah
gen-1782490766-U89kjwxFB8DEqK3Xfvpl,2026-06-26 16:19:25.924,0.001261,,,,0,1683,140,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2471,1070,,menara-sunnah
gen-1782490763-fcgg3uxo34dgqLTKeXiA,2026-06-26 16:19:22.850,0.001449,,,,0,1686,202,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2495,1567,,menara-sunnah
gen-1782490759-SsDJwgSLGEAXQi1jquzD,2026-06-26 16:19:19.606,0.001474,,,,0,1688,210,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2573,1332,,menara-sunnah
gen-1782490756-VksZd7JZLu9N4Qrkcz6m,2026-06-26 16:19:16.403,0.001877,,,,0,1696,343,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2654,1061,,menara-sunnah
gen-1782490754-OmApFezHlqAPUYLQfskc,2026-06-26 16:19:14.240,0.001113,,,,0,1680,91,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1577,1077,,menara-sunnah
gen-1782490750-3667usMD2q1p9tHi4PTo,2026-06-26 16:19:10.709,0.001591,,,,0,1689,249,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2974,1329,,menara-sunnah
gen-1782490748-RtBFZpf4cjvzWApksRTF,2026-06-26 16:19:08.332,0.001127,,,,0,1679,96,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1797,1049,,menara-sunnah
gen-1782490746-e3iOh38pnUvmRYTaJWt8,2026-06-26 16:19:05.929,0.001149,,,,0,1680,103,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1830,1102,,menara-sunnah
gen-1782490732-AmEK6W1eZGeYWCk9L4vv,2026-06-26 16:18:52.707,0.000808,,,,0,1070,91,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1536,1318,,menara-sunnah
gen-1782490730-dtKgXozdTQMODaXNHVxX,2026-06-26 16:18:50.296,0.001281,,,,0,1686,146,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1631,921,,menara-sunnah
gen-1782490727-DpG7a44nghkCJUag1SwC,2026-06-26 16:18:47.436,0.001572,,,,0,1687,243,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2283,1114,,menara-sunnah
gen-1782490725-FFwjL47bfDKjQEV8rgSW,2026-06-26 16:18:44.985,0.001295,,,,0,1679,152,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1599,916,,menara-sunnah
gen-1782490723-6X3lHbwIFP6FqN1Jtwn1,2026-06-26 16:18:42.785,0.001115,,,,0,1679,92,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1643,1102,,menara-sunnah
gen-1782490708-yFjbuYXXYzlM7Hp0zSVC,2026-06-26 16:18:28.663,0.000641,,,,0,1073,35,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1919,1919,,menara-sunnah
gen-1782490706-NQ8qaCLbQJrKAb2uzbpW,2026-06-26 16:18:26.510,0.001157,,,,0,1685,105,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1577,1073,,menara-sunnah
gen-1782490704-CBZLt7Ju6GTLPJAcwv9l,2026-06-26 16:18:23.821,0.001095,,,,0,1674,86,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2105,1368,,menara-sunnah
gen-1782490693-cWrYtmjhk4gc1KYCLyrg,2026-06-26 16:18:12.422,0.001274,,,,0,1673,146,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,9616,8863,,menara-sunnah
gen-1782490688-S7OHBiuQR1CZT4QFYj8n,2026-06-26 16:18:08.338,0.001553,,,,0,1684,237,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,3523,2308,,menara-sunnah
gen-1782490686-mQ94nhJV6QdgzpQZkesv,2026-06-26 16:18:06.016,0.001136,,,,0,1679,99,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1731,1164,,menara-sunnah
gen-1782490683-lgzRemkJk5T8J07mgkxm,2026-06-26 16:18:03.363,0.000935,,,,0,1678,32,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1424,1173,,menara-sunnah
gen-1782490681-JS2lmlLDsB3YkKjvVt7R,2026-06-26 16:18:01.120,0.001125,,,,0,1681,95,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1631,1145,,menara-sunnah
gen-1782490678-6CORFB3Vye7Q9xdlclIP,2026-06-26 16:17:58.637,0.001132,,,,0,1676,98,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1904,1097,,menara-sunnah
gen-1782490676-4TQkRPsRJG4bQG2RZicQ,2026-06-26 16:17:55.992,0.00149,,,,0,1696,214,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2102,1067,,menara-sunnah
gen-1782490674-myz41ih7ow0SKi5cSnSM,2026-06-26 16:17:53.826,0.001109,,,,0,1684,89,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1618,1378,,menara-sunnah
gen-1782490671-iFwyBSHKtHqAyr1F1CzY,2026-06-26 16:17:51.549,0.00111,,,,0,1674,91,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1696,1242,,menara-sunnah
gen-1782490669-zITt6qSpawnZUIQ57Z6S,2026-06-26 16:17:49.657,0.000911,,,,0,1673,25,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1339,1187,,menara-sunnah
gen-1782490666-aEaltzGMyyRZZQRJazM6,2026-06-26 16:17:46.482,0.001879,,,,0,1700,343,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,2629,1029,,menara-sunnah
gen-1782490664-sbv3zKaEil9OLYg0DDz8,2026-06-26 16:17:44.027,0.001289,,,,0,1684,149,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1886,1080,,menara-sunnah
gen-1782490662-QUwCJKgjupQ7GGyIvCOM,2026-06-26 16:17:41.803,0.001161,,,,0,1675,108,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1643,1032,,menara-sunnah
gen-1782490659-WzNR1KwaJaSixg1D0ViB,2026-06-26 16:17:39.594,0.001109,,,,0,1679,90,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1598,1120,,menara-sunnah
gen-1782490657-gUK0dGmEAUj4dLYFJMRr,2026-06-26 16:17:36.753,0.001101,,,,0,1674,88,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1689,1257,,menara-sunnah
gen-1782490654-vRToW1YcPdeZ5AfvwcQt,2026-06-26 16:17:34.631,0.001134,,,,0,1675,99,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1578,1075,,menara-sunnah
gen-1782490652-v8ViHYu37bEDxeU2zpAl,2026-06-26 16:17:32.589,0.001119,,,,0,1675,94,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1514,1074,,menara-sunnah
gen-1782490650-6bAvfAXzednLqEvjJ5Cp,2026-06-26 16:17:30.189,0.001271,,,,0,1679,144,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1848,1197,,menara-sunnah
gen-1782490648-b3VtGPWTcpqcKyMXZ9Om,2026-06-26 16:17:27.742,0.001275,,,,0,1699,142,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1839,1150,,menara-sunnah
gen-1782490642-QDN6xek1sbxuxz6sH3kc,2026-06-26 16:17:22.340,0.000781,,,,0,1699,238,0,0,google/gemini-3.1-flash-lite-20260507,Google,standard,false,true,,STOP,stop,1454,883,,menara-sunnah
gen-1782490639-3478EUvU6goeCNQ9uyAC,2026-06-26 16:17:19.173,0.001275,,,,0,1699,142,0,0,google/gemini-3-flash-preview-20251217,Google,standard,false,true,,STOP,stop,1953,1242,,menara-sunnah
gen-1782490308-ziwBD3RbSUvPBE1qx0XB,2026-06-26 16:11:46.598,0.000353,,-0.000348,,0,1119,145,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,3316,532,finance-parse-eval,menara-sunnah
gen-1782490298-49qL5uDrSDaP8nam0x0X,2026-06-26 16:11:38.365,0.000447,,-0.000348,,0,1118,199,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7713,521,finance-parse-eval,menara-sunnah
gen-1782490297-z40p234s2njtS5Y9HUTH,2026-06-26 16:11:36.826,0.000174,,-0.000348,,0,1119,43,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,1059,482,finance-parse-eval,menara-sunnah
gen-1782490286-egS2ZzW2votvVeAKpryZ,2026-06-26 16:11:26.601,0.000635,,-0.000348,,0,1146,300,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,9839,487,finance-parse-eval,menara-sunnah
gen-1782490281-Hhk1pK9G6bIkjBkEEMHb,2026-06-26 16:11:21.549,0.000291,,-0.000348,,0,1122,109,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,4723,1680,finance-parse-eval,menara-sunnah
gen-1782490275-Rt7IJmO0BsJmkpFauXED,2026-06-26 16:11:12.785,0.000425,,-0.000348,,0,1117,187,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,5688,658,finance-parse-eval,menara-sunnah
gen-1782490263-HnYaDFxQNVAipT1EQZM3,2026-06-26 16:11:03.114,0.00057,,-0.000348,,0,1116,270,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,9039,826,finance-parse-eval,menara-sunnah
gen-1782490254-0790aK3OBiB5JPrV3rzL,2026-06-26 16:10:54.518,0.000582,,-0.000348,,0,1116,277,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,8216,502,finance-parse-eval,menara-sunnah
gen-1782490244-8425t7O36lIBNfx7fBKo,2026-06-26 16:10:44.491,0.000573,,-0.000348,,0,1132,268,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,9390,514,finance-parse-eval,menara-sunnah
gen-1782490238-lIu9RYMKuCTv2rpXX97U,2026-06-26 16:10:37.963,0.000314,,-0.000348,,0,1115,124,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,6148,1866,finance-parse-eval,menara-sunnah
gen-1782490230-yUJs5oI7ylWpDtb19Ccm,2026-06-26 16:10:30.225,0.000427,,-0.000348,,0,1122,187,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7385,482,finance-parse-eval,menara-sunnah
gen-1782490226-Xy9Bpjl1Fyua98Y0gDlV,2026-06-26 16:10:25.838,0.000287,,-0.000348,,0,1122,107,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,4041,714,finance-parse-eval,menara-sunnah
gen-1782490218-mbaYVhhh7YiEhbIO7FwP,2026-06-26 16:10:17.779,0.00062,,-0.00002,,0,1112,112,0,64,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7735,534,finance-parse-eval,menara-sunnah
gen-1782490212-XktJ8XWrlzVNFGDiFFgo,2026-06-26 16:10:12.324,0.000281,,-0.000348,,0,1107,107,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,5063,1200,finance-parse-eval,menara-sunnah
gen-1782490203-ZXjlsBaxf2CuaBy5ZVzO,2026-06-26 16:10:02.865,0.000423,,-0.000348,,0,1123,184,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,9110,896,finance-parse-eval,menara-sunnah
gen-1782490194-sMGhFfNu9rhaHglXRcrf,2026-06-26 16:09:54.168,0.000428,,-0.000348,,0,1123,187,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,8363,498,finance-parse-eval,menara-sunnah
gen-1782490188-LQoH7HfcKuZM0fGlD7IO,2026-06-26 16:09:48.339,0.000291,,-0.000348,,0,1110,112,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,5457,706,finance-parse-eval,menara-sunnah
gen-1782490183-Oxvup8NIHOHv1Xo7AZSf,2026-06-26 16:09:43.643,0.000287,,-0.000348,,0,1112,109,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,4355,503,finance-parse-eval,menara-sunnah
gen-1782490179-s1PRr8XkyVj8otCG0UQs,2026-06-26 16:09:39.619,0.000175,,-0.000348,,0,1112,45,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,3634,2059,finance-parse-eval,menara-sunnah
gen-1782490171-k9PL8hcpS83eS9YsPrJu,2026-06-26 16:09:31.480,0.000356,,-0.000348,,0,1122,146,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7790,1561,finance-parse-eval,menara-sunnah
gen-1782490164-3xt4kay9esfFBLKuQNZe,2026-06-26 16:09:24.476,0.0003,,-0.000348,,0,1115,116,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,6685,1886,finance-parse-eval,menara-sunnah
gen-1782490158-k2H9njpwDc4fNtprzfnr,2026-06-26 16:09:18.024,0.000287,,-0.000348,,0,1104,111,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,6128,471,finance-parse-eval,menara-sunnah
gen-1782490148-kF8HetlAWhHQ77PZS2J1,2026-06-26 16:09:08.199,0.000455,,-0.000348,,0,1117,204,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,9497,871,finance-parse-eval,menara-sunnah
gen-1782490140-k76w8y8e3GmcqntmKVhO,2026-06-26 16:09:00.261,0.000349,,-0.000348,,0,1119,143,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7628,478,finance-parse-eval,menara-sunnah
gen-1782490137-l1auNfdRH4kNMTigtevT,2026-06-26 16:08:57.507,0.000185,,-0.000348,,0,1112,51,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,2416,544,finance-parse-eval,menara-sunnah
gen-1782490131-Y5nP9YiSZlmoBzXm3bhI,2026-06-26 16:08:51.022,0.000323,,-0.000348,,0,1111,130,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,6068,516,finance-parse-eval,menara-sunnah
gen-1782490126-fuxrNi4NDPYJn4m2UHfK,2026-06-26 16:08:45.995,0.000283,,-0.000348,,0,1110,107,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,4677,1130,finance-parse-eval,menara-sunnah
gen-1782490106-TS0GPNup6YxbBfHA7Yy4,2026-06-26 16:08:26.124,0.000611,,-0.000348,,0,1126,291,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,19540,521,finance-parse-eval,menara-sunnah
gen-1782490098-6NCWyjY3o0ySU8AynXah,2026-06-26 16:08:18.553,0.000329,,-0.000348,,0,1116,132,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,7224,592,finance-parse-eval,menara-sunnah
gen-1782490094-kKvwqnLGRjqNT1asLq8g,2026-06-26 16:08:13.848,0.000285,,-0.000348,,0,1108,109,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,4356,547,finance-parse-eval,menara-sunnah
gen-1782490091-Y6cj1bJnryFz7J8ZJXO0,2026-06-26 16:08:11.246,0.000179,,-0.000348,,0,1109,48,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,2258,674,finance-parse-eval,menara-sunnah
gen-1782490079-sgMcPB17XyRS9R3fPFlp,2026-06-26 16:07:59.295,0.000643,,-0.000348,,0,1141,306,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,11565,603,finance-parse-eval,menara-sunnah
gen-1782490068-6OK1JQQCEdtznQNXTZCT,2026-06-26 16:07:48.669,0.000445,,-0.000348,,0,1117,198,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,10229,812,finance-parse-eval,menara-sunnah
gen-1782490062-7KpcGYvEDlAsBaYiOcfi,2026-06-26 16:07:42.546,0.000359,,-0.000348,,0,1108,151,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,5718,441,finance-parse-eval,menara-sunnah
gen-1782490057-tsnOgBqp7UOuqv0frwYt,2026-06-26 16:07:37.151,0.000286,,-0.000348,,0,1114,108,0,1088,z-ai/glm-4.7-20251222,DeepInfra,standard,false,true,,stop,stop,5036,707,finance-parse-eval,menara-sunnah
